DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
22.11.2019;05:15;05:30;0,000;3,155;0,116;3,348;2,251;36,550;2,776;36,968;1,564;2,875;1,728;2,868;0,142;68,687;0,976;69,536;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;05:30;05:45;0,002;20,472;0,244;20,740;0,137;54,536;0,496;54,752;1,501;2,618;1,948;2,540;0,150;80,779;1,716;82,208;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;05:45;06:00;0,002;0,671;0,492;1,208;31,314;0,127;32,440;1,148;17,686;1,365;18,052;1,396;1,008;1,302;1,856;2,424;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;06:00;06:15;40,673;18,258;41,392;18,860;107,841;33,799;109,076;34,644;41,732;2,094;42,404;2,104;0,146;30,958;0,596;31,500;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;06:15;06:30;5,432;2,196;5,932;2,664;55,938;9,295;57,476;11,312;24,291;1,472;24,460;1,544;0,402;8,638;0,836;9,484;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;06:30;06:45;0,036;1,581;0,264;1,932;19,302;8,065;20,360;8,876;10,826;1,843;11,208;1,884;2,345;18,567;1,384;19,876;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;06:45;07:00;14,464;0,484;14,792;0,912;104,327;0,450;106,936;2,520;44,561;2,721;45,020;2,652;0,190;0,515;0,384;1,372;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;07:00;07:15;64,559;0,178;65,228;0,720;187,267;0,000;190,268;3,200;68,164;1,663;68,916;1,672;0,674;0,293;1,196;1,576;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;07:15;07:30;5,750;0,556;6,168;0,980;124,666;0,000;126,580;1,924;55,151;1,516;55,844;1,516;0,322;5,458;1,392;6,752;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;07:30;07:45;12,137;0,197;12,552;0,744;138,114;0,000;139,176;1,308;66,371;1,411;66,624;1,384;2,018;0,261;2,472;1,288;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;07:45;08:00;5,880;0,280;6,212;0,700;101,432;0,000;105,272;3,640;45,858;1,652;46,260;1,812;1,333;0,142;1,468;0,988;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;08:00;08:15;12,385;0,110;12,540;0,108;134,680;0,000;134,424;0,100;9,543;0,408;8,812;1,708;2,141;1,340;2,440;1,244;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;08:15;08:30;0,211;0,411;0,276;0,420;30,168;0,980;30,412;1,200;0,639;1,555;0,712;2,756;0,359;13,466;0,796;13,500;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;08:30;08:45;0,137;0,213;0,176;0,192;39,895;0,218;40,600;0,904;1,549;0,412;1,564;1,872;0,751;3,121;1,100;2,104;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;08:45;09:00;0,158;0,187;0,224;0,192;60,512;1,067;61,056;1,636;1,945;0,715;2,052;2,168;1,308;4,110;2,760;4,768;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;09:00;09:15;0,218;1,381;0,312;1,452;9,051;2,929;9,396;3,216;0,775;1,530;0,952;2,844;1,134;11,370;1,952;11,664;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;09:15;09:30;0,064;2,659;0,172;2,696;1,660;2,935;2,244;3,512;0,595;3,863;0,696;5,076;0,076;28,278;0,220;27,836;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;09:30;09:45;3,912;0,592;4,008;0,528;271,120;0,213;272,172;0,408;8,640;0,288;8,768;1,512;0,355;0,715;0,492;0,212;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;09:45;10:00;28,956;0,367;29,024;0,312;283,260;0,000;283,300;0,320;17,652;0,308;17,692;1,416;1,455;0,456;2,048;0,128;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;10:00;10:15;203,991;0,092;204,100;0,096;376,677;0,000;377,416;0,188;92,385;0,340;92,936;1,584;22,542;0,361;23,072;0,464;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;10:15;10:30;43,236;0,487;43,340;0,588;332,566;0,000;332,532;0,316;29,145;0,291;29,112;1,380;4,063;0,098;4,396;0,204;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;10:30;10:45;0,173;0,212;0,212;0,208;159,183;0,000;158,824;0,224;4,780;0,561;4,832;1,872;0,681;1,256;1,144;0,900;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;10:45;11:00;0,269;0,264;0,328;0,248;126,964;0,227;127,168;0,628;4,280;0,377;4,420;1,724;1,336;1,931;1,572;1,768;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;11:00;11:15;0,377;2,051;0,564;2,160;77,908;2,629;78,320;3,092;2,604;5,667;2,756;6,680;0,113;12,910;0,724;13,140;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;11:15;11:30;0,069;3,019;0,124;7,340;29,169;3,404;29,560;3,828;0,637;6,983;0,780;7,720;4,347;69,346;4,668;68,792;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;11:30;11:45;0,131;0,760;0,180;0,744;29,303;0,704;29,780;1,204;0,765;0,445;0,840;1,480;0,359;13,869;0,632;13,456;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;11:45;12:00;0,000;17,228;0,060;17,304;0,765;18,622;1,096;19,120;0,156;10,345;0,320;11,048;0,382;98,613;1,036;99,448;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;12:00;12:15;0,100;22,669;0,148;22,500;2,969;17,120;4,420;18,412;1,348;4,266;1,500;4,536;0,004;43,444;0,408;42,304;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;12:15;12:30;0,184;0,154;0,256;0,172;2,152;1,583;2,700;2,120;1,282;0,775;1,340;1,120;0,414;8,610;0,892;8,748;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;12:30;12:45;0,295;0,114;0,368;0,104;1,724;1,776;2,372;2,440;3,282;0,103;3,532;0,728;1,998;0,068;2,416;0,140;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;12:45;13:00;32,151;0,062;32,428;0,088;7,346;0,255;7,732;0,572;16,249;0,265;16,552;0,824;0,002;3,285;0,112;0,072;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;13:00;13:15;148,725;0,125;148,936;0,092;46,662;0,000;46,672;0,096;68,248;0,227;68,908;1,200;4,281;3,951;5,172;4,204;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;13:15;13:30;8,447;0,215;8,604;0,224;5,283;0,558;5,752;1,068;23,222;0,290;23,528;1,356;1,612;0,304;2,044;0,272;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;13:30;13:45;158,132;0,110;158,180;0,164;53,518;2,444;54,220;3,244;45,329;0,186;45,752;1,152;2,289;0,300;3,408;0,164;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;13:45;14:00;0,211;0,207;0,296;0,228;1,436;5,634;1,764;5,992;1,613;1,119;1,732;2,100;0,028;5,362;0,116;4,916;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;14:00;14:15;1,921;0,115;1,916;0,160;1,906;1,417;2,632;2,096;4,976;0,280;5,092;1,424;0,038;1,064;0,172;0,764;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;14:15;14:30;4,115;0,224;4,324;0,244;6,702;1,383;8,072;2,724;11,391;0,270;11,544;1,328;0,419;0,393;0,544;0,104;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;14:30;14:45;24,332;0,160;24,408;0,196;6,212;0,120;6,456;0,400;24,100;0,353;24,280;1,556;3,325;1,335;3,724;1,108;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;14:45;15:00;0,085;0,840;0,180;0,884;1,645;4,686;1,840;4,896;1,106;0,581;1,208;1,792;0,006;3,751;0,128;3,652;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;15:00;15:15;46,738;0,269;46,720;0,292;12,398;0,000;12,480;0,084;46,231;0,305;46,868;1,696;0,554;0,247;0,660;0,140;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;15:15;15:30;0,244;0,280;0,304;0,208;1,982;1,918;2,468;2,424;10,191;0,357;10,240;1,464;1,093;0,276;1,372;0,196;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;15:30;15:45;0,092;0,120;0,132;0,124;1,646;1,343;1,924;1,608;1,387;0,331;1,436;1,340;0,323;2,539;0,652;1,172;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;15:45;16:00;0,065;21,199;0,136;21,260;0,664;104,868;0,704;105,392;1,329;6,987;1,352;7,844;0,098;75,442;0,420;75,648;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;16:00;16:15;0,000;151,321;0,000;151,272;0,000;186,374;0,120;186,128;1,114;20,550;1,124;20,944;0,000;385,329;0,000;384,764;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;16:15;16:30;0,000;29,964;0,000;29,948;1,066;19,419;1,216;19,532;7,081;9,002;7,100;9,272;0,000;195,915;0,172;195,832;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;16:30;16:45;0,046;4,991;0,052;4,944;0,621;5,435;1,136;5,864;10,105;6,240;10,152;6,592;1,145;49,663;1,324;48,600;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;16:45;17:00;0,252;0,091;0,272;0,128;2,336;2,678;3,140;3,512;5,472;0,588;5,428;0,904;0,396;2,094;0,524;1,896;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;17:00;17:15;0,029;5,817;0,028;5,820;0,099;8,756;0,496;9,176;1,616;8,364;1,636;8,740;0,013;77,935;0,404;75,876;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;17:15;17:30;0,000;30,715;0,000;30,732;0,000;20,697;0,020;20,724;1,036;13,381;1,024;13,808;0,017;137,802;0,356;135,256;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;17:30;17:45;0,000;85,015;0,000;85,176;0,555;79,229;0,632;79,304;1,045;15,081;1,068;15,516;0,000;271,750;1,180;272,400;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;17:45;18:00;0,000;92,005;0,000;92,196;0,000;72,427;0,004;72,884;0,724;14,158;0,728;14,624;0,000;284,240;1,020;285,260;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;18:00;18:15;0,011;71,663;0,020;71,652;0,471;65,724;0,616;65,804;0,987;10,431;1,000;11,012;0,000;216,077;1,360;216,476;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;18:15;18:30;0,002;71,948;0,012;71,860;0,031;63,702;0,680;64,144;1,473;13,445;1,492;13,888;0,000;234,584;1,272;234,952;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;18:30;18:45;0,000;68,164;0,000;68,168;0,000;43,951;0,232;43,844;1,052;15,374;1,064;15,836;0,000;280,780;1,104;280,904;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;18:45;19:00;0,000;26,245;0,000;26,188;0,000;18,837;0,072;18,872;0,936;13,023;0,992;13,512;0,000;130,663;0,668;130,128;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;19:00;19:15;0,049;19,884;0,052;19,908;0,708;18,420;1,200;18,952;2,901;7,575;2,920;8,012;0,224;82,867;1,544;83,892;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;19:15;19:30;0,000;68,555;0,000;68,588;0,145;41,729;0,368;42,052;1,089;15,003;1,084;15,444;0,000;252,081;0,168;253,076;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;19:30;19:45;0,000;103,008;0,000;103,060;0,000;71,672;0,004;72,104;1,044;16,210;1,036;16,704;0,000;354,938;0,172;354,300;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;19:45;20:00;0,000;126,091;0,000;126,008;0,000;106,512;0,000;106,192;1,049;18,110;1,056;18,820;0,000;377,167;0,140;376,500;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;20:00;20:15;3,870;18,852;4,236;17,844;4,877;121,441;5,000;121,772;0,396;7,127;0,348;7,700;0,000;171,996;0,820;147,164;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;20:15;20:30;0,000;69,616;0,904;70,328;0,000;287,941;0,000;287,980;0,125;14,876;0,216;15,196;0,000;304,756;0,280;304,976;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;20:30;20:45;0,002;90,329;0,536;91,188;0,000;286,078;0,000;285,680;0,073;15,985;0,088;16,292;0,000;418,670;0,436;417,796;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;20:45;21:00;0,883;11,084;1,340;11,616;2,164;74,973;2,588;76,108;0,110;4,128;0,240;4,204;0,112;111,871;0,564;112,172;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;21:00;21:15;23,646;4,449;23,824;4,432;38,322;23,549;38,632;23,152;13,632;3,157;22,568;3,376;0,113;32,348;0,580;31,596;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;21:15;21:30;13,503;0,000;13,492;0,116;17,822;2,246;17,828;2,336;4,106;2,036;4,716;2,392;0,463;1,191;0,488;1,284;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;21:30;21:45;0,550;0,389;0,600;0,504;7,368;20,472;8,000;21,332;0,443;4,431;0,484;4,780;0,388;15,622;0,852;17,532;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;21:45;22:00;0,099;35,635;0,684;36,324;0,000;169,017;0,000;170,008;0,100;9,004;0,212;9,324;0,000;148,143;0,720;149,872;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;22:00;22:15;17,854;17,504;18,036;17,492;50,226;40,273;50,244;39,336;12,626;2,995;12,748;3,188;0,030;69,107;1,160;68,940;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;22:15;22:30;0,223;23,515;0,304;23,528;0,508;120,700;0,804;121,304;0,108;6,613;0,140;6,888;0,000;160,358;0,692;162,332;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;22:30;22:45;0,226;3,281;0,636;3,692;0,003;87,387;0,100;87,560;0,084;8,122;0,168;8,436;0,000;118,444;0,360;118,596;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;22:45;23:00;1,345;0,372;1,408;0,368;2,582;18,730;2,824;18,512;0,084;2,786;0,332;3,028;0,229;27,481;0,596;27,068;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;23:00;23:15;10,434;0,000;10,580;0,012;12,104;13,442;12,384;13,744;4,235;0,813;4,328;0,996;0,079;3,698;0,280;3,840;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;23:15;23:30;5,532;3,356;5,912;3,700;9,911;57,575;10,676;58,856;2,666;2,811;3,192;3,116;0,004;62,177;0,280;62,300;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;23:30;23:45;0,442;0,617;0,716;0,864;6,780;17,155;7,568;17,984;0,141;3,643;0,240;3,816;0,001;48,090;1,164;48,916;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
22.11.2019;23:45;00:00;1,120;1,979;1,252;2,068;0,178;24,381;1,804;25,812;0,185;5,337;0,656;5,480;0,003;58,874;0,376;58,756;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;00:00;00:15;75,494;0,196;76,188;1,688;153,797;2,971;156,520;5,740;31,462;0,971;34,616;0,972;11,410;0,696;12,020;1,292;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;00:15;00:30;82,109;0,008;82,648;0,800;102,947;0,130;104,292;1,400;24,380;0,794;24,548;0,752;0,164;1,854;0,508;2,196;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;00:30;00:45;80,183;0,026;80,652;0,656;138,694;0,020;139,736;1,056;24,817;0,866;24,876;0,856;5,071;0,909;5,620;1,480;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;00:45;01:00;1,089;19,311;1,260;19,624;4,131;6,464;4,748;7,036;0,560;3,592;0,584;3,584;0,001;0,749;0,308;1,052;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;01:00;01:15;98,804;0,362;99,708;1,328;231,774;0,095;233,440;1,220;39,248;5,519;39,392;5,512;27,178;0,458;28,356;1,724;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;01:15;01:30;51,936;3,069;52,412;3,904;105,314;0,997;105,860;2,104;18,965;2,275;18,928;2,244;1,847;1,133;2,704;2,000;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;01:30;01:45;0,000;15,293;0,176;15,860;1,022;2,739;1,796;3,436;0,659;4,302;0,684;4,240;0,215;0,852;0,680;1,316;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;01:45;02:00;0,000;37,095;0,212;37,764;0,384;3,146;0,780;3,580;0,527;4,731;0,536;4,736;2,725;10,566;4,224;11,500;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;02:00;02:15;17,864;21,461;19,756;23,416;51,034;1,634;53,480;4,212;4,062;5,198;4,096;5,112;4,691;3,143;4,972;3,912;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;02:15;02:30;0,000;96,441;0,248;97,776;0,946;21,680;1,452;22,396;0,379;16,190;0,372;16,224;0,099;64,206;0,504;65,180;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;02:30;02:45;0,000;278,472;0,204;279,352;0,080;18,722;1,780;20,316;0,268;41,276;0,256;41,400;0,000;356,196;0,376;357,532;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;02:45;03:00;0,000;270,363;0,092;271,668;0,000;25,500;0,212;25,788;0,236;38,634;0,260;38,736;0,000;251,993;0,108;251,888;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;03:00;03:15;27,755;19,072;28,932;20,308;50,047;2,230;50,832;2,808;5,741;8,948;5,832;8,884;0,000;4,867;0,524;4,912;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;03:15;03:30;5,052;54,425;7,000;56,952;4,136;6,597;7,152;9,760;1,481;9,153;1,544;9,172;0,000;47,489;0,004;48,196;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;03:30;03:45;0,203;191,390;0,396;191,772;1,256;11,001;2,900;12,868;0,195;28,144;0,188;28,220;0,090;80,581;0,620;81,064;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
23.11.2019;03:45;04:00;0,000;109,021;0,200;109,896;1,291;14,782;1,648;15,216;0,515;20,354;0,556;20,420;0,005;162,261;0,092;162,112;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a;n/a;n/a;0,000;0,000;n/a;n/a;n/a;n/a
