DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
01.01.2021;21:15;21:30;55,660;1,007;56,180;1,592;18,167;2,711;18,972;3,772;17,346;3,621;17,396;3,672;0,000;1,216;0,076;1,276;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;21:30;21:45;1,077;3,731;1,248;3,900;0,592;3,157;1,072;3,612;5,027;4,500;5,192;4,556;0,119;15,976;0,104;15,968;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;21:45;22:00;0,000;39,912;0,000;39,844;0,488;32,875;1,192;33,720;0,175;8,388;0,372;8,444;0,000;90,159;0,096;90,348;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;22:00;22:15;0,000;112,334;0,016;112,216;0,000;205,715;0,556;207,412;0,103;17,658;0,200;17,780;0,000;237,847;0,040;237,844;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;22:15;22:30;0,000;235,920;0,156;235,928;0,000;306,645;0,752;306,880;0,133;30,366;0,236;30,452;0,000;255,404;0,048;255,440;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;22:30;22:45;0,000;156,132;0,152;156,488;0,000;96,884;2,468;98,904;0,195;19,846;0,172;20,064;0,000;226,055;0,100;226,096;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;22:45;23:00;0,000;109,457;0,176;109,664;0,000;87,744;2,856;90,312;0,118;14,090;0,140;14,120;0,000;216,464;0,100;216,604;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;23:00;23:15;0,000;29,132;0,192;29,328;1,079;24,928;1,480;25,488;0,201;6,706;0,136;6,772;0,000;83,360;0,104;83,108;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;23:15;23:30;0,000;114,991;0,196;115,108;0,000;112,049;2,944;114,788;0,132;14,042;0,112;14,052;0,000;204,453;0,160;204,944;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;23:30;23:45;0,041;19,694;0,348;20,048;1,642;22,899;3,476;24,852;0,190;6,254;0,212;6,300;0,000;114,451;0,144;114,448;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
01.01.2021;23:45;00:00;0,000;20,617;0,192;20,808;0,386;19,775;1,492;20,808;0,224;4,380;0,780;4,416;0,000;88,454;0,032;88,352;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;00:00;00:15;0,000;142,950;0,096;142,064;0,000;181,877;1,980;184,236;0,246;40,569;0,440;41,580;0,000;131,770;0,036;131,456;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;00:15;00:30;0,000;110,980;0,252;111,268;0,000;157,732;1,904;159,628;0,557;20,524;0,724;21,452;0,000;112,307;0,108;112,340;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;00:30;00:45;0,000;73,403;0,136;73,620;0,176;119,867;1,524;121,076;0,600;17,428;0,768;18,332;0,000;72,112;0,492;72,176;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;00:45;01:00;0,000;22,697;0,240;23,128;0,648;76,950;1,836;77,912;0,999;4,590;1,160;5,452;0,000;42,467;0,180;42,232;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;01:00;01:15;0,000;91,026;0,216;91,140;0,010;129,624;1,056;131,044;0,380;18,940;0,616;19,856;0,000;72,492;0,252;73,136;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;01:15;01:30;0,000;159,436;0,280;159,740;0,000;172,416;1,424;173,876;0,233;31,251;0,388;32,116;0,000;144,329;0,136;144,460;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;01:30;01:45;0,000;109,256;0,236;109,604;0,000;150,052;1,060;150,972;1,302;13,128;1,604;13,980;0,000;88,299;1,036;88,560;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;01:45;02:00;0,000;152,756;0,172;152,536;0,000;192,541;1,168;194,004;0,748;42,611;3,988;43,664;0,000;123,115;0,376;123,600;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;02:00;02:15;0,000;34,745;0,228;35,344;1,971;104,710;3,528;105,888;3,319;17,769;4,176;18,652;0,521;45,507;4,768;49,256;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;02:15;02:30;0,000;115,723;0,220;115,896;0,000;162,249;5,220;167,740;0,171;18,809;0,480;19,740;0,000;102,523;0,136;103,108;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;02:30;02:45;0,000;68,032;0,232;68,028;0,000;109,801;3,060;112,732;0,653;13,865;1,056;14,772;0,000;60,536;0,416;60,116;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;02:45;03:00;0,000;112,783;0,236;113,196;0,000;145,494;0,864;146,144;0,519;14,199;0,856;15,092;0,000;98,643;0,376;99,192;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;03:00;03:15;0,000;1,029;0,208;1,248;1,774;14,054;2,716;15,108;1,138;3,613;3,304;4,564;0,000;9,481;0,284;9,660;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;03:15;03:30;0,000;24,464;0,256;24,652;0,351;65,981;1,384;67,348;2,779;4,457;3,276;5,400;0,000;11,135;0,140;11,388;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;03:30;03:45;0,000;16,226;0,196;16,496;0,224;64,518;1,300;65,560;0,784;3,716;1,124;4,656;0,000;25,609;0,292;25,352;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;03:45;04:00;0,000;38,703;0,220;38,944;0,000;133,463;1,068;134,664;0,540;7,989;0,624;9,036;0,000;26,968;0,164;27,076;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;04:00;04:15;0,000;148,569;0,192;148,676;0,148;18,711;1,356;19,564;0,315;17,068;0,628;16,964;0,000;208,118;0,208;209,028;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;04:15;04:30;0,000;193,233;0,240;194,696;0,000;38,605;0,904;39,512;1,242;25,354;1,472;25,320;0,000;270,054;0,408;270,532;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;04:30;04:45;0,000;89,071;0,156;90,072;2,969;8,158;3,728;8,976;0,250;11,753;0,452;11,772;0,000;236,041;0,336;236,308;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;04:45;05:00;0,000;38,593;0,344;38,996;0,995;0,447;1,700;1,132;0,745;4,609;1,152;4,580;0,000;125,423;0,704;125,964;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;05:00;05:15;0,000;0,671;0,256;0,924;1,985;3,076;2,696;3,804;1,028;3,713;1,284;3,724;0,000;1,698;0,504;2,204;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;05:15;05:30;0,000;2,906;0,172;3,152;3,910;4,030;5,008;5,264;0,915;3,891;1,324;3,948;0,005;9,171;0,824;10,004;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;05:30;05:45;0,000;5,673;0,240;5,924;1,952;4,110;3,320;5,508;3,496;3,408;3,876;3,416;0,000;21,430;0,496;21,896;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;05:45;06:00;0,076;0,946;0,624;1,476;0,747;0,369;1,132;0,756;1,396;4,187;1,612;4,196;0,040;1,788;0,620;2,372;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;06:00;06:15;0,000;64,850;0,200;65,248;0,477;16,048;1,000;16,588;0,388;11,381;0,856;11,424;0,002;149,737;0,296;150,216;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;06:15;06:30;0,000;90,227;0,244;90,104;0,456;8,227;1,832;9,988;0,469;12,327;0,652;12,384;0,000;225,460;0,280;225,664;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;06:30;06:45;0,000;95,576;0,052;95,792;6,297;3,211;6,980;4,076;0,480;11,847;0,652;11,760;0,000;225,871;0,836;226,736;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;06:45;07:00;0,000;134,160;0,028;134,340;0,313;7,995;0,756;8,356;0,371;18,502;0,504;18,516;0,000;254,578;0,448;254,932;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;07:00;07:15;0,000;168,492;0,128;168,648;0,547;47,052;2,268;49,088;0,512;36,656;0,792;36,812;0,000;233,716;0,356;234,084;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;07:15;07:30;0,000;181,946;0,160;181,952;16,797;90,565;17,628;91,724;0,383;34,390;0,632;34,504;0,000;267,488;0,120;268,236;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;07:30;07:45;0,000;215,066;0,064;215,192;0,000;65,993;0,500;66,540;0,222;38,504;0,216;38,476;0,000;326,058;1,452;327,552;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;07:45;08:00;0,000;197,440;0,108;197,596;0,006;64,910;1,120;66,256;0,129;33,268;0,100;33,340;0,000;309,341;0,320;309,764;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;08:00;08:15;0,000;269,162;0,320;269,596;0,000;607,517;0,264;607,756;0,887;79,008;0,908;83,508;0,000;322,291;1,668;318,320;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;08:15;08:30;0,014;99,968;0,216;100,320;2,214;43,178;4,672;45,408;1,190;8,543;1,272;10,276;0,000;198,881;0,152;197,452;0,000;82,000;0,000;82,000;0,000;36,000;n/a;n/a;0,000;29,000;29,000;0,000;0,000;153,000;n/a;n/a
02.01.2021;08:30;08:45;0,072;0,467;0,264;0,600;1,102;0,693;1,484;1,064;0,878;3,585;0,900;5,236;0,000;41,274;0,348;40,828;0,000;82,000;0,000;82,000;0,000;36,000;n/a;n/a;0,000;29,000;29,000;0,000;0,000;153,000;n/a;n/a
02.01.2021;08:45;09:00;0,049;0,209;0,272;0,424;0,939;0,581;1,344;0,952;1,174;2,332;1,244;4,004;0,000;4,000;0,228;3,692;0,000;82,000;0,000;82,000;0,000;36,000;n/a;n/a;0,000;29,000;29,000;0,000;0,000;153,000;n/a;n/a
02.01.2021;09:00;09:15;0,000;148,680;0,268;149,248;0,010;160,755;0,344;161,048;0,371;8,001;0,608;9,708;0,000;160,213;0,196;160,492;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;09:15;09:30;0,000;11,634;0,196;11,960;1,234;1,402;1,860;1,996;0,742;6,066;1,980;7,864;0,000;141,005;0,352;140,288;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;09:30;09:45;0,001;0,682;0,280;0,896;1,372;1,499;1,840;2,000;6,286;2,077;9,612;3,812;0,000;10,437;0,372;9,820;0,000;82,000;0,000;82,000;0,000;36,000;n/a;n/a;0,000;29,000;29,000;0,000;0,000;153,000;n/a;n/a
02.01.2021;09:45;10:00;0,000;0,867;0,172;0,964;1,653;1,429;2,436;2,132;3,561;7,845;3,528;9,960;0,000;5,020;0,068;4,500;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;10:00;10:15;0,000;0,843;0,200;0,960;1,734;1,063;2,052;1,460;0,974;2,391;0,980;3,964;0,000;5,995;0,036;5,444;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;10:15;10:30;0,001;0,718;0,252;0,908;0,603;0,450;0,920;0,780;1,652;1,827;1,792;3,216;0,000;4,360;0,048;4,080;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;10:30;10:45;0,000;0,811;0,168;0,900;0,460;0,436;0,752;0,704;1,617;1,696;1,788;3,108;0,008;3,878;0,340;3,708;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;10:45;11:00;0,002;0,988;0,188;0,908;0,623;0,297;0,864;0,520;1,099;1,464;1,228;2,900;0,000;3,419;0,104;3,404;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;11:00;11:15;0,001;0,560;0,296;0,800;0,673;0,323;0,900;0,560;1,292;1,368;1,368;2,804;0,000;2,917;0,328;3,156;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;11:15;11:30;0,000;0,943;0,104;0,928;0,677;0,324;0,916;0,568;0,762;1,385;0,904;2,840;0,000;2,467;0,268;2,616;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;11:30;11:45;0,000;0,866;0,288;1,124;2,989;1,345;3,432;1,880;2,026;1,501;2,132;2,884;0,017;2,789;0,744;3,232;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;11:45;12:00;0,007;0,749;0,204;0,776;0,780;0,818;1,144;1,156;2,563;1,728;2,648;3,288;0,543;1,717;0,972;2,088;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;12:00;12:15;0,019;0,340;0,456;0,768;13,248;1,218;13,856;1,836;2,176;3,069;2,336;3,688;0,033;0,358;0,368;0,704;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;12:15;12:30;0,027;0,348;0,376;0,688;2,419;8,213;2,852;8,604;1,082;3,181;1,204;3,672;0,000;0,586;0,248;0,752;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;12:30;12:45;0,002;0,993;0,116;0,756;11,990;0,370;12,540;0,876;1,926;2,957;2,084;3,348;0,000;2,248;0,224;2,256;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;12:45;13:00;0,000;1,235;0,032;0,744;39,754;0,041;40,352;0,524;4,789;2,906;4,916;3,288;0,000;2,871;0,224;3,016;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;13:00;13:15;3,516;0,983;3,608;1,000;187,144;0,000;187,780;0,580;23,468;2,309;23,716;2,560;0,887;0,762;1,572;1,072;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;13:15;13:30;0,000;0,872;0,068;0,792;92,327;0,000;92,708;0,632;8,436;1,717;8,632;1,728;0,000;1,399;0,024;0,948;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;13:30;13:45;0,000;0,793;0,036;0,488;91,123;0,000;91,944;0,424;7,017;1,916;7,168;1,952;0,003;1,224;0,144;1,348;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;13:45;14:00;0,033;0,323;0,300;0,476;74,295;0,040;74,468;0,516;7,596;2,061;7,856;2,064;0,000;2,877;0,008;2,352;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;14:00;14:15;0,004;0,420;0,084;0,444;6,202;12,867;10,620;17,072;1,338;2,531;1,464;2,560;0,056;3,398;0,004;2,960;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;14:15;14:30;0,000;0,609;0,052;0,468;28,852;2,509;32,288;6,212;3,126;1,773;3,320;1,756;0,008;3,140;0,008;2,828;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;14:30;14:45;0,000;0,603;0,096;0,580;97,902;0,140;98,804;0,588;9,740;3,327;9,808;3,336;0,174;2,861;0,640;3,280;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;14:45;15:00;0,007;1,462;0,240;1,704;27,209;2,695;27,564;3,536;6,026;2,646;6,276;2,676;0,000;2,076;0,148;2,164;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;15:00;15:15;0,041;0,289;0,348;0,592;5,589;0,728;6,096;1,216;1,204;2,866;1,340;2,912;0,000;2,278;0,172;2,280;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;15:15;15:30;0,001;0,424;0,236;0,652;9,327;1,557;9,980;2,200;1,774;2,030;1,796;2,084;0,000;2,588;0,132;2,380;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;15:30;15:45;0,000;0,511;0,196;0,628;15,485;0,039;15,940;0,496;2,235;2,474;2,272;2,556;0,000;2,102;0,112;2,180;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;15:45;16:00;0,000;0,849;0,076;0,860;1,124;0,553;1,616;1,008;0,901;3,867;1,072;4,084;0,137;2,400;0,060;2,284;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;16:00;16:15;0,000;0,816;0,208;1,028;0,679;39,587;1,192;40,388;0,910;4,380;1,036;4,472;0,000;2,120;0,232;2,352;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;16:15;16:30;0,000;0,734;0,204;0,936;0,430;74,854;1,084;75,252;1,019;3,898;1,076;3,896;0,000;1,843;0,452;2,312;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;16:30;16:45;0,000;0,674;0,156;0,800;13,431;0,105;14,228;0,564;4,072;3,497;4,124;3,556;0,254;1,468;0,776;1,620;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;16:45;17:00;0,001;0,835;0,200;1,004;35,600;2,509;37,800;4,580;10,490;2,265;10,640;2,280;0,099;1,090;0,912;1,908;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;17:00;17:15;0,016;1,298;0,600;1,884;8,943;43,016;9,032;43,440;7,807;2,745;7,856;2,776;0,010;1,283;1,016;2,288;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;17:15;17:30;0,001;0,627;0,344;0,972;3,405;2,444;4,408;3,524;6,736;2,573;6,844;2,584;0,027;1,538;0,428;1,952;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;17:30;17:45;0,002;0,616;0,376;0,952;0,528;3,379;1,312;4,116;1,563;3,040;1,668;3,056;0,024;3,836;0,672;4,200;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;17:45;18:00;0,000;1,089;0,128;1,192;4,755;34,042;6,612;35,636;0,734;2,771;0,744;2,804;0,010;3,815;0,948;4,136;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;18:00;18:15;0,000;2,388;0,244;2,620;0,437;107,970;1,288;109,136;0,607;3,485;0,764;3,492;0,000;6,704;0,128;6,836;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;18:15;18:30;0,000;6,152;0,344;6,476;0,000;264,021;2,588;267,164;0,451;4,441;0,604;4,460;0,000;3,872;0,168;4,044;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;18:30;18:45;0,000;10,628;0,148;10,752;0,000;310,892;0,276;311,328;0,695;3,284;0,800;3,304;0,000;15,790;0,448;16,216;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;18:45;19:00;0,000;17,515;0,188;17,672;0,000;382,125;0,236;381,540;0,654;3,906;0,752;3,908;0,000;38,432;0,340;38,616;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;19:00;19:15;0,000;1,329;0,136;1,436;0,546;33,828;1,880;34,948;1,668;3,604;1,708;3,624;0,000;6,654;0,128;6,708;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;19:15;19:30;0,000;1,499;0,212;1,556;1,481;21,608;3,008;23,000;0,746;4,433;0,752;4,384;0,000;3,020;0,124;3,108;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;19:30;19:45;0,000;3,175;0,256;3,244;1,184;119,325;2,096;120,872;0,625;4,442;0,636;4,456;0,049;5,557;0,544;5,596;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
02.01.2021;19:45;20:00;0,000;22,134;0,312;22,360;0,030;339,315;1,852;341,412;0,742;4,534;0,920;4,544;0,000;48,044;1,200;48,688;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a
